URL,Version,Status,OIDs,Name,Title,Description,Used
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-art-register-cryptococcal-status-cs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.16.22",NgHivArtRegisterCryptococcalStatusCS,NG HIV ART Register Cryptococcal Status Codes,"Cryptococcal screening and treatment-state codes printed in column A25 of the National ART Register.","ValueSet/ng-hiv-art-register-cryptococcal-status-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-art-register-dsd-status-cs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.16.23",NgHivArtRegisterDsdStatusCS,NG HIV ART Register DSD Status Codes,"Facility- and community-based differentiated-service-delivery model codes printed in column A33 of the National ART Register.","ValueSet/ng-hiv-art-register-dsd-status-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-art-register-hepatitis-status-cs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.16.24",NgHivArtRegisterHepatitisStatusCS,NG HIV ART Register Hepatitis Screening Codes,"Hepatitis screening and treatment codes printed in column A28 of the National ART Register.","ValueSet/ng-hiv-art-register-hepatitis-status-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-art-register-regimen-cs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.16.25",NgHivArtRegisterRegimenCS,NG HIV ART Register Regimen Codes,"Adult and paediatric first-, second- and third-line ART regimen codes printed on the November 2025 National ART Register.","ValueSet/ng-hiv-art-register-regimen-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-art-register-tb-status-cs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.16.26",NgHivArtRegisterTbStatusCS,NG HIV ART Register TB Status Codes,"Combined TB screening, diagnostic and treatment status codes printed on column A20 of the National ART Register.","ValueSet/ng-hiv-art-register-tb-status-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-art-register-tpt-outcome-cs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.16.27",NgHivArtRegisterTptOutcomeCS,NG HIV ART Register TPT Outcome Codes,"TB preventive-therapy outcome codes printed in column A22 of the National ART Register.","ValueSet/ng-hiv-art-register-tpt-outcome-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-arv-adherence-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.28",NgHivARVAdherenceCS,HIV-ARV Adherence CodeSystem,"ARV Adherence","ConceptMap/NgHivLocalToWHOHiv,ValueSet/ng-hiv-arv-adherence-vs,ConceptMap/NgHivLocalToLOINC,ValueSet/ng-hiv-local-concepts"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-arv-regimen-change-category-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.29",NgHivARVRegimenChangeCategoryCS,HIV ARV Regimen Change Category,"Codes used for representing the category for the ARV regimen change.","ValueSet/ng-hiv-arv-regimen-change-category-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-arv-regimen-substitute-type-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.30",NgHivARVRegimenSubstituteTypeCS,HIV ARV Regimen Substitue Type,"Codes used for representing the type for the ARV regimen substitued.","ValueSet/ng-hiv-arv-regimen-change-type-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-arv-regimen-switch-type-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.31",NgHivARVRegimenSwitchTypeCS,ARV Regimen Switch Type,"Codes used for representing the type for the ARV regimen switched.","ValueSet/ng-hiv-arv-regimen-change-type-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-arv-treatment-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.32",NgHivARVTreatmentCS,HIV ARV Drugs CodeSystem,"A list of codes describing the ARV Drugs.","ValueSet/ng-hiv-arv-treatment-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-care-art-codes-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.33",NgHivCareArtCodesCS,NG HIV Care and ART Codes,"Local codes transcribed from the Nigeria HIV Care/ART Card for coded answers used by the HIV care and ART Questionnaire.","ValueSet/ng-hiv-regimen-change-reason-vs,ValueSet/ng-hiv-educational-status-vs,ValueSet/ng-hiv-marital-status-vs,ValueSet/ng-hiv-tb-preventive-therapy-vs,ValueSet/ng-hiv-drug-resistance-result-vs,ValueSet/ng-hiv-prior-art-vs,ValueSet/ng-hiv-kp-typology-vs,ValueSet/ng-hiv-cd4-reference-vs,ValueSet/ng-hiv-care-entry-point-vs,ValueSet/ng-hiv-cause-of-death-vs,ValueSet/ng-hiv-art-stop-reason-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-cd4-vl-classification-for-treatment-failure-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.35",NgHivCD4AndVLClassificationForTreatmentFailureCS,HIV Viral Load/CD4 Count Classifications CodeSystem,"Codes used for indicating the classification for the Viral Load/CD4 count treatment failure.","ValueSet/ng-hiv-cd4-vl-classification-for-treatment-failure-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-cervical-cancer-screening-hpv-result-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.36",NgHivCervicalCancerScreeningHPVResultsCS,HIV-Cervical Cancer Screening Results CodeSystem,"A list of codes describing the Cervical Cancer Screening Results","ValueSet/ng-hiv-cervical-cancer-screening-result-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-cervical-cancer-screening-method-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.37",NgHivCervicalCancerScreeningMethodCS,HIV-Cervical Cancer Screening Method CodeSystem,"A list of codes describing the Cervical Cancer Screening Method","ValueSet/ng-hiv-cervical-cancer-screening-method-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-cervical-cancer-screening-type-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.38",NgHivCervicalCancerScreeningTypeCS,HIV Cervical Cancer Screening Type,"Codes used for representing the cervical screening type.","ValueSet/ng-hiv-cervical-cancer-screening-type-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-cervical-cancer-screening-via-result-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.39",NgHivCervicalCancerScreeningVIAResultsCS,HIV-Cervical Cancer Screening Results CodeSyetem,"A list of codes describing the Cervical Cancer Screening Results","ValueSet/ng-hiv-cervical-cancer-screening-result-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-diagnosis-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.113",NgHivDiagnosisCS,Nigeria HIV Diagnosis Codes,"Local HIV programme diagnosis concepts used where a specific opportunistic-infection diagnosis is required.","ValueSet/ng-hiv-diagnosis-concepts-vs,ConceptMap/NgHivDiagnosisToICD11"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-dsd-assessment-status-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.41",NgHivDSDAssessmentStatusCS,Differentiated Service Delivery - Assessment Status,"Code used for indicating the status of the DSD assessment.","ValueSet/ng-hiv-dsd-assessment-status-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-dsd-category-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.42",NgHivDSDCategoryCS,HIV DSD - Category CodeSystem,"Code used for indicating the category for the DSD assessment.","ValueSet/ng-hiv-dsd-category-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-dsd-reason-for-category-change-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.43",NgHivDSDReasonForCategoryChangeCS,HIV DSD - Reason For Category Change CodeSystem,"Code used for indicating the reason for the category change for the DSD assessment.","ConceptMap/NgHivLocalToWHOHiv,ConceptMap/NgHivLocalToLOINC,ValueSet/ng-hiv-local-concepts,ValueSet/ng-hiv-dsd-reason-for-category-change-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-eac-form-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.44",NgHivEacFormCS,NG HIV Enhanced Adherence Counselling Form Codes,"Local coded answers transcribed from the Nigeria Enhanced Adherence Counselling Form for adherence assessment, adherence barriers, service interventions and intervention tools.","ValueSet/ng-hiv-eac-intervention-tools-vs,ValueSet/ng-hiv-eac-adherence-vs,ValueSet/ng-hiv-eac-intervention-services-vs,ValueSet/ng-hiv-eac-barriers-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-eac-given-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.45",NgHivEACGivenCS,HIV EAC Given CodeSystem,"Codes used for representing the Enhanced Adherence Councilling (EAC) given.","ValueSet/ng-hiv-eac-given-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-eac-register-virologic-failure-cause-cs,0.0.0,draft,"2.16.840.1.113884.3.9944.1.16.46",NgHivEacRegisterVirologicFailureCauseCS,NG HIV EAC Register Suspected Causes of Virologic Failure,"Codes printed in the Enhanced Adherence Counselling Monitoring Register for recording the suspected cause or causes of virologic failure after EAC.","ValueSet/ng-hiv-eac-register-virologic-failure-cause-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-encounter-visit-type-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.49",NgHivEncounterVisitTypeCS,HIV-Nature of Encounter CodeSystem,"A list of codes describing the nature of the patient visit to the health facility","ValueSet/ng-hiv-encounter-visit-type-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-enhanced-adherence-counselling-status-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.50",NgHivEnhancedAdherenceCounsellingCS,Enhanced Adherence Counselling,"Code used for indicating a proprietary enhanced adherence counselling","ConceptMap/NgHivLocalToWHOHiv,ConceptMap/NgHivLocalToSNOMEDCT,ValueSet/ng-hiv-local-concepts"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-final-outcome-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.52",NgHivFinalOutcomeCS,HIV - Final Outcome CodeSystem,"Final Outcome","ConceptMap/NgHivLocalToWHOHiv,ConceptMap/NgHivLocalToLOINC,ValueSet/ng-hiv-final-outcome-value-set,ValueSet/ng-hiv-local-concepts"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-index-case-partner-questionnaire-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.53",NgHivIndexCasePartnerQuestionnaireCS,HIV Index Case Sex Partner Questionnaire,"Proprietary Codes used in the Index Case Partner Questionnaire.","ValueSet/ng-hiv-reason-partner-not-contacted-vs,ValueSet/ng-hiv-partner-case-closure-status-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-int-lab-form-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.54",NgHivIntLabFormCS,NG HIV Integrated Laboratory Form Codes,"Local coded answer concepts transcribed or inferred from the Nigeria HIV Integrated Laboratory Order and Result Form revised November 2025.","ValueSet/ng-hiv-int-lab-other-test-vs,ValueSet/ng-hiv-int-lab-register-test-vs,ValueSet/ng-hiv-int-lab-positive-negative-result-vs,ValueSet/ng-hiv-int-lab-arv-prophylaxis-vs,ValueSet/ng-hiv-int-lab-regimen-line-vs,ValueSet/ng-hiv-int-lab-eid-result-vs,ValueSet/ng-hiv-int-lab-viral-load-indication-vs,ValueSet/ng-hiv-int-lab-reactive-result-vs,ValueSet/ng-hiv-int-lab-eid-age-category-vs,ValueSet/ng-hiv-int-lab-specimen-type-vs,ValueSet/ng-hiv-int-lab-cytology-method-vs,ValueSet/ng-hiv-int-lab-requested-test-type-vs,ValueSet/ng-hiv-int-lab-eid-indication-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-int-lab-register-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.55",NgHivIntLabRegisterCS,NG HIV Integrated Laboratory Monitoring Register Codes,"Local codes required to represent the Integrated Laboratory Monitoring Register revised November 2025. The source workbook does not provide a complete EID-entry-point legend or a POC error-code catalogue; those values are therefore represented using existing terminology or free text in the logical model.","ValueSet/ng-hiv-int-lab-register-viral-load-category-vs,ValueSet/ng-hiv-int-lab-register-dsd-status-vs,ValueSet/ng-hiv-int-lab-register-viral-load-disaggregation-vs,ValueSet/ng-hiv-int-lab-register-monitoring-type-vs,ValueSet/ng-hiv-int-lab-register-mode-of-testing-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-occupation-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.56",NgHivOccupationCS,HIV Occupation Codes,"Codes used for representing the patient's occupation","ValueSet/ng-hiv-occupation-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-partner-notification-plan-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.58",NgHivPartnerNotificationPlanCS,HIV Partner Notification Plan CodeSystem,"Codes used for indicating the plan for notifying the partner regarding the index case's HIV status.","ValueSet/ng-hiv-partner-notification-plan-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-period-of-hiv-exposure-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.59",NgHivPeriodOfHIVExposureCS,HIV Period of HIV Exposure,"Codes used for indicating the period when last the individual was exposed to HIV.","ValueSet/ng-hiv-period-of-hiv-exposure-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-pharmacy-order-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.60",NgHivPharmacyOrderCS,NG HIV Pharmacy Order Form Codes,"Local coded medicine products transcribed from the Nigeria Combined Pharmacy Order Form revised November 2025. The codes distinguish products by program category, ingredient combination and preprinted strength.","ValueSet/ng-hiv-adult-art-medication-vs,ValueSet/ng-hiv-prep-medication-vs,ValueSet/ng-hiv-paediatric-art-medication-vs,ValueSet/ng-hiv-oi-prophylaxis-treatment-medication-vs,ValueSet/ng-hiv-tb-preventive-therapy-medication-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-pharmacy-worksheet-arv-prophylaxis-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.61",NgHivPharmacyWorksheetArvProphylaxisCS,NG HIV Pharmacy Worksheet HEI ARV Prophylaxis Regimens,"ARV prophylaxis codes printed in W17 for HIV-exposed infants.","ValueSet/ng-hiv-pharmacy-worksheet-arv-prophylaxis-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-pharmacy-worksheet-dsd-model-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.62",NgHivPharmacyWorksheetDsdModelCS,NG HIV Pharmacy Worksheet DSD Models,"DSD models represented by W9 and W10.","ValueSet/ng-hiv-pharmacy-worksheet-dsd-model-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-pharmacy-worksheet-medicine-category-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.63",NgHivPharmacyWorksheetMedicineCategoryCS,NG HIV Pharmacy Worksheet Medicine Categories,"Medicine-section categories printed on the revised Pharmacy Daily Worksheet.","ValueSet/ng-hiv-pharmacy-worksheet-medicine-category-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-pharmacy-worksheet-medicine-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.64",NgHivPharmacyWorksheetMedicineCS,NG HIV Pharmacy Daily Worksheet Medicine Columns,"Local codes for the fixed medicine columns W24–W71 on the revised November 2025 Pharmacy Daily Worksheet. The code is the printed worksheet column identifier, allowing exact reconstruction of the paper worksheet.","ValueSet/ng-hiv-pharmacy-worksheet-medicine-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-pharmacy-worksheet-summary-scope-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.65",NgHivPharmacyWorksheetSummaryScopeCS,NG HIV Pharmacy Worksheet Summary Scopes,"The three summary rows printed at the bottom of the worksheet.","ValueSet/ng-hiv-pharmacy-worksheet-summary-scope-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-positive-tracking-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.66",NgHivPositiveTrackingCS,HIV Positive Tracking,"Codes used for representing HIV positive tracking.","ConceptMap/NgHivLocalToWHOHiv,ValueSet/ng-hiv-tracking-vs,ConceptMap/NgHivLocalToLOINC,ConceptMap/NgHivLocalToSNOMEDCT,ValueSet/ng-hiv-local-concepts"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-precancerous-lesion-treatment-received-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.67",NgHivPrecancerousLesionTreatmentReceivedCS,HIV-Precancerous Lesion Treatment Received CodeSystem,"A list of codes describing the precancerous lesion treatment received","ValueSet/ng-hiv-cervical-cancer-treatment-received-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-reason-for-art-eligibility-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.68",NgHivReasonForARTEligibilityCS,HIV Reasons For ART Eligibility,"Reasons For ART Eligibility","ValueSet/ng-hiv-reason-for-art-eligibility-vs"
https://fhir-ig.digitalhealth.gov.ng/CodeSystem/ng-hiv-reason-not-started-art-cs,0.0.0,active,"2.16.840.1.113884.3.9944.1.16.69",NgHivReasonNotStartedARTCS,HIV - Reason Not Started ART CodeSystem,"Reason Not Started ART","ConceptMap/NgHivLocalToWHOHiv,ConceptMap/NgHivLocalToLOINC,ValueSet/ng-hiv-local-concepts,ValueSet/ng-hiv-reason-not-started-art-vs"
